year,SBA Physical Declaration Number,SBA EIDL Declaration Number,FEMA Disaster Number,SBA Disaster Number,Damaged Property City Name,Damaged Property Zip Code,Damaged Property County/Parish Name,Damaged Property State Code,Total Verified Loss,Verified Loss Real Estate,Verified Loss Content,Total Approved Loan Amount,Approved Amount Real Estate,Approved Amount Content,Approved Amount EIDL
2006,10519,10520,1650,NY-00022,ROSCOE,12776,SULLIVAN,NY,"375,648.00","230,345.00","145,303.00","302,900.00","222,300.00","79,500.00","1,100.00"
2006,10519,10520,1650,NY-00022,ROSENDALE,12472,ULSTER,NY,"12,916.00","12,916.00",0.00,0.00,0.00,0.00,0.00
2006,10519,10520,1650,NY-00022,SAINT JOHNSVILLE,13452,MONTGOMERY,NY,"3,362,114.00","870,670.00","2,491,444.00","1,509,300.00","8,500.00","500,000.00","1,000,800.00"
2006,10519,10520,1650,NY-00022,SANITARIA SPRINGS,13833,BROOME,NY,"181,840.00","174,340.00","7,500.00",0.00,0.00,0.00,0.00
2006,10519,10520,1650,NY-00022,SAUGERTIES,12477,ULSTER,NY,"105,636.00","99,036.00","6,600.00","86,500.00","68,500.00","1,600.00","16,400.00"
2006,10519,10520,1650,NY-00022,SCHENEVUS,12155,OTSEGO,NY,"16,691.00","15,491.00","1,200.00",0.00,0.00,0.00,0.00
2006,10519,10520,1650,NY-00022,SHADY,12409,ULSTER,NY,"13,448.00","13,048.00",400.00,"13,500.00","13,100.00",400.00,0.00
2006,10519,10520,1650,NY-00022,SHARON SPGS,13459,SCHOHARIE,NY,"7,447.00","7,447.00",0.00,0.00,0.00,0.00,0.00
2006,10519,10520,1650,NY-00022,SHARON SPRINGS,13459,SCHOHARIE,NY,"8,627.00","8,627.00",0.00,"8,700.00","8,700.00",0.00,0.00
2006,10519,10520,1650,NY-00022,SHERBURNE,13460,CHENANGO,NY,"193,317.00",0.00,"193,317.00","293,400.00",0.00,"193,400.00","100,000.00"
2006,10519,10520,1650,NY-00022,SHOKAN,12481,ULSTER,NY,"7,072.00","5,352.00","1,720.00",0.00,0.00,0.00,0.00
2006,10519,10520,1650,NY-00022,SIDNEY,13838,DELAWARE,NY,"2,625,235.00","2,262,511.00","362,724.00","1,821,800.00","1,455,100.00","282,300.00","84,400.00"
2006,10519,10520,1650,NY-00022,SIDNEY CENTER,13839,DELAWARE,NY,"98,004.00","98,004.00",0.00,0.00,0.00,0.00,0.00
2006,10519,10520,1650,NY-00022,ST JOHNSVILLE,13452,MONTGOMERY,NY,"14,899.00","14,899.00",0.00,"7,900.00","6,100.00",0.00,"1,800.00"
2006,10519,10520,1650,NY-00022,TIOGA CENTER,13845,TIOGA,NY,"103,489.00","37,674.00","65,815.00","99,500.00","35,700.00","63,800.00",0.00
2006,10519,10520,1650,NY-00022,TREADWELL,13846,DELAWARE,NY,"78,407.00","68,492.00","9,915.00","55,600.00","55,600.00",0.00,0.00
2006,10519,10520,1650,NY-00022,UNADILLA,13849,OTSEGO,NY,"1,311,221.00","706,910.00","604,311.00","1,196,700.00","389,300.00","452,300.00","355,100.00"
2006,10519,10520,1650,NY-00022,UTICA,13502,ONEIDA,NY,"10,986.00","10,986.00",0.00,"20,800.00","11,000.00",0.00,"9,800.00"
2006,10519,10520,1650,NY-00022,VAN HORNESVILLE,13475,HERKIMER,NY,"22,613.00","7,378.00","15,235.00","22,700.00","7,400.00","15,300.00",0.00
2006,10519,10520,1650,NY-00022,VESTAL,13761,BROOME,NY,"87,986.00","87,986.00",0.00,0.00,0.00,0.00,0.00
2006,10519,10520,1650,NY-00022,VESTAL,13850,BROOME,NY,"1,473,636.00","896,516.00","577,120.00","831,700.00","552,500.00","125,700.00","153,500.00"
2006,10519,10520,1650,NY-00022,WALTON,13856,DELAWARE,NY,"1,998,984.00","1,163,661.00","835,323.00","491,200.00","350,000.00","124,000.00","17,200.00"
2006,10519,10520,1650,NY-00022,WAVERLY,14892,TIOGA,NY,"151,070.00","149,120.00","1,950.00","151,100.00","149,200.00","1,900.00",0.00
2006,10519,10520,1650,NY-00022,WESTERNVILLE,13486,ONEIDA,NY,"200,008.00","185,008.00","15,000.00",0.00,0.00,0.00,0.00
2006,10519,10520,1650,NY-00022,WHITNEY POINT,13862,BROOME,NY,"5,121.00","4,521.00",600.00,"7,900.00","4,600.00",600.00,"2,700.00"
2006,10519,10520,1650,NY-00022,WINDSOR,13865,BROOME,NY,"776,345.00","701,170.00","75,175.00","650,800.00","563,200.00","52,900.00","34,700.00"
2006,10519,10520,1650,NY-00022,YOUNGSVILLE,12791,SULLIVAN,NY,"438,647.00","412,477.00","26,170.00","175,500.00","174,700.00",800.00,0.00
2006,10521,10522,1651,OH-00006,ALLIANCE,44601,STARK,OH,"2,922.00",162.00,"2,760.00","3,400.00",200.00,"2,800.00",400.00
2006,10521,10522,1651,OH-00006,BEDFORD,44146,CUYAHOGA,OH,"6,755.00","6,755.00",0.00,"9,800.00","6,800.00",0.00,"3,000.00"
2006,10521,10522,1651,OH-00006,BELLEVUE,44811,HURON,OH,"4,676.00","4,676.00",0.00,0.00,0.00,0.00,0.00
2006,10521,10522,1651,OH-00006,BRECKSVILLE,44141,CUYAHOGA,OH,"183,201.00","120,868.00","62,333.00","155,700.00","83,100.00","48,300.00","24,300.00"
2006,10521,10522,1651,OH-00006,CLEVELAND,44102,CUYAHOGA,OH,"7,398.00","7,398.00",0.00,0.00,0.00,0.00,0.00
2006,10521,10522,1651,OH-00006,CLEVELAND,44104,CUYAHOGA,OH,"17,013.00","12,313.00","4,700.00",0.00,0.00,0.00,0.00
2006,10521,10522,1651,OH-00006,CLEVELAND,44105,CUYAHOGA,OH,"35,822.00","35,822.00",0.00,"27,900.00","27,900.00",0.00,0.00
2006,10521,10522,1651,OH-00006,CLEVELAND,44108,CUYAHOGA,OH,"14,296.00","13,256.00","1,040.00",0.00,0.00,0.00,0.00
2006,10521,10522,1651,OH-00006,CLEVELAND,44110,CUYAHOGA,OH,"6,656.00","5,136.00","1,520.00",0.00,0.00,0.00,0.00
2006,10521,10522,1651,OH-00006,CLEVELAND,44118,CUYAHOGA,OH,"9,347.00","9,347.00",0.00,"10,000.00","9,100.00",0.00,900.00
2006,10521,10522,1651,OH-00006,CLEVELAND,44125,CUYAHOGA,OH,"36,204.00","36,204.00",0.00,0.00,0.00,0.00,0.00
2006,10521,10522,1651,OH-00006,CLEVELAND,44128,CUYAHOGA,OH,800.00,0.00,800.00,0.00,0.00,0.00,0.00
2006,10521,10522,1651,OH-00006,CLEVELAND,44197,CUYAHOGA,OH,"3,630.00",0.00,"3,630.00",0.00,0.00,0.00,0.00
2006,10521,10522,1651,OH-00006,CLEVELAND HTS,44121,CUYAHOGA,OH,"4,083.00","4,083.00",0.00,0.00,0.00,0.00,0.00
2006,10521,10522,1651,OH-00006,FREMONT,43420,SANDUSKY,OH,"796,679.00","764,485.00","32,194.00",0.00,0.00,0.00,0.00
2006,10521,10522,1651,OH-00006,GARFIELD HTS,44125,CUYAHOGA,OH,"101,478.00","40,765.00","60,713.00",0.00,0.00,0.00,0.00
2006,10521,10522,1651,OH-00006,INDEPENDENCE,44131,CUYAHOGA,OH,"1,528,664.00","532,147.00","996,517.00","715,300.00","65,400.00","457,000.00","192,900.00"
2006,10521,10522,1651,OH-00006,MAPLE HEIGHTS,44137,CUYAHOGA,OH,"3,057.00","3,057.00",0.00,"4,000.00","3,100.00",0.00,900.00
2006,10521,10522,1651,OH-00006,MAUMEE,43537,LUCAS,OH,"7,241.00",0.00,"7,241.00","4,000.00",0.00,"4,000.00",0.00
2006,10521,10522,1651,OH-00006,N ROYALTON,44133,CUYAHOGA,OH,"2,973.00","2,973.00",0.00,0.00,0.00,0.00,0.00
2006,10521,10522,1651,OH-00006,NAVARRE,44662,STARK,OH,"21,141.00","21,141.00",0.00,"23,000.00","21,200.00",0.00,"1,800.00"
2006,10521,10522,1651,OH-00006,NORTH ROYALTON,44133,CUYAHOGA,OH,"12,367.00","11,567.00",800.00,"10,000.00","9,200.00",800.00,0.00
2006,10521,10522,1651,OH-00006,NORWALK,44857,HURON,OH,"691,663.00","326,290.00","365,373.00","777,100.00","295,100.00","321,900.00","160,100.00"
2006,10521,10522,1651,OH-00006,OREGON,43616,LUCAS,OH,"38,810.00","37,160.00","1,650.00","33,900.00","32,200.00","1,700.00",0.00
2006,10521,10522,1651,OH-00006,PARMA,44134,CUYAHOGA,OH,"26,784.00","24,784.00","2,000.00","25,400.00","24,800.00",0.00,600.00
2006,10521,10522,1651,OH-00006,SANDUSKY,44870,ERIE,OH,"195,791.00","80,253.00","115,538.00","68,100.00","10,000.00","58,100.00",0.00
2006,10521,10522,1651,OH-00006,SOLON,44139,CUYAHOGA,OH,"2,102.00",720.00,"1,382.00",0.00,0.00,0.00,0.00
2006,10521,10522,1651,OH-00006,SWANTON,43558,LUCAS,OH,"29,078.00","29,078.00",0.00,0.00,0.00,0.00,0.00
2006,10521,10522,1651,OH-00006,SYLVANIA,43560,LUCAS,OH,"130,680.00","130,680.00",0.00,"380,700.00","130,700.00",0.00,"250,000.00"
2006,10521,10522,1651,OH-00006,TOLEDO,43602,LUCAS,OH,"21,170.00","16,505.00","4,665.00",0.00,0.00,0.00,0.00
2006,10521,10522,1651,OH-00006,TOLEDO,43605,LUCAS,OH,"116,983.00","89,473.00","27,510.00","89,300.00","46,000.00","27,500.00","15,800.00"
2006,10521,10522,1651,OH-00006,TOLEDO,43606,LUCAS,OH,"58,581.00","27,931.00","30,650.00","16,700.00",0.00,"12,300.00","4,400.00"
2006,10521,10522,1651,OH-00006,TOLEDO,43607,LUCAS,OH,"181,182.00","158,647.00","22,535.00","62,000.00","28,200.00","17,600.00","16,200.00"
2006,10521,10522,1651,OH-00006,TOLEDO,43608,LUCAS,OH,"21,559.00","12,067.00","9,492.00","3,600.00","2,100.00",0.00,"1,500.00"
2006,10521,10522,1651,OH-00006,TOLEDO,43609,LUCAS,OH,"108,097.00","104,297.00","3,800.00","108,200.00","79,300.00","1,100.00","27,800.00"
2006,10521,10522,1651,OH-00006,TOLEDO,43610,LUCAS,OH,"86,344.00","64,544.00","21,800.00","44,400.00","37,600.00","4,800.00","2,000.00"
2006,10521,10522,1651,OH-00006,TOLEDO,43612,LUCAS,OH,"113,528.00","79,101.00","34,427.00","90,800.00","56,200.00","14,000.00","20,600.00"
2006,10521,10522,1651,OH-00006,TOLEDO,43613,LUCAS,OH,"44,499.00","44,499.00",0.00,"36,800.00","28,500.00",0.00,"8,300.00"
2006,10521,10522,1651,OH-00006,TOLEDO,43615,LUCAS,OH,"2,557.00","2,557.00",0.00,"4,100.00","2,600.00",0.00,"1,500.00"
2006,10521,10522,1651,OH-00006,TOLEDO,43620,LUCAS,OH,"98,944.00","91,644.00","7,300.00","7,200.00","3,700.00",500.00,"3,000.00"
2006,10521,10522,1651,OH-00006,VALLEY VIEW,44125,CUYAHOGA,OH,"127,622.00","74,381.00","53,241.00",0.00,0.00,0.00,0.00
2006,10521,10522,1651,OH-00006,VERMILION,44089,ERIE,OH,"278,748.00","278,748.00",0.00,0.00,0.00,0.00,0.00
2006,10521,10522,1651,OH-00006,WARRENSVILLE HEIGHTS,44128,CUYAHOGA,OH,"4,858.00","1,858.00","3,000.00",0.00,0.00,0.00,0.00
2006,10521,10522,1651,OH-00006,WAYNESBURG,44688,STARK,OH,"58,130.00","57,530.00",600.00,0.00,0.00,0.00,0.00
2006,10523,10524,,MD-00002,HURLOCK,21643,DORCHESTER,MD,"83,779.00","24,562.00","59,217.00","72,800.00","12,900.00","39,400.00","20,500.00"
2006,10525,10526,1653,NJ-00004,FRENCHTOWN,08825,HUNTERDON,NJ,"48,668.00","37,298.00","11,370.00",0.00,0.00,0.00,0.00
2006,10525,10526,1653,NJ-00004,LAMBERTVILLE,08530,HUNTERDON,NJ,0.00,0.00,0.00,"80,100.00",0.00,0.00,"80,100.00"
2006,10525,10526,1653,NJ-00004,MILFORD,08848,HUNTERDON,NJ,"80,124.00","80,124.00",0.00,"83,700.00","80,200.00",0.00,"3,500.00"
2006,10525,10526,1653,NJ-00004,PHILLIPSBURG,08865,WARREN,NJ,"44,094.00","25,174.00","18,920.00","44,100.00","25,200.00","18,900.00",0.00
2006,10525,10526,1653,NJ-00004,STOCKTON,08559,HUNTERDON,NJ,"23,936.00","23,936.00",0.00,0.00,0.00,0.00,0.00
2006,10525,10526,1653,NJ-00004,TRENTON,08618,MERCER,NJ,"333,099.00","325,999.00","7,100.00","317,700.00","227,900.00","7,100.00","82,700.00"
2006,10552,10553,,CA-00038,PIONEERTOWN,92268,SAN BERNARDINO,CA,"174,010.00","68,575.00","105,435.00","172,200.00","37,700.00","86,400.00","48,100.00"
2006,10557,10558,1656,OH-00007,ASHTABULA,44004,ASHTABULA,OH,"14,645.00","14,645.00",0.00,"16,400.00","14,700.00",0.00,"1,700.00"
2006,10557,10558,1656,OH-00007,CHARDON,44024,GEAUGA,OH,"8,330.00",0.00,"8,330.00",0.00,0.00,0.00,0.00
2006,10557,10558,1656,OH-00007,CONCORD TOWNSHIP,44077,LAKE,OH,"28,873.00","26,448.00","2,425.00","30,400.00","26,500.00","2,400.00","1,500.00"
2006,10557,10558,1656,OH-00007,CONCORD TWP,44077,LAKE,OH,"63,687.00","63,187.00",500.00,"159,400.00","63,300.00",500.00,"95,600.00"
2006,10557,10558,1656,OH-00007,EASTLAKE,44095,LAKE,OH,"1,218,277.00","1,178,261.00","40,016.00","937,600.00","871,000.00","15,900.00","50,700.00"
2006,10557,10558,1656,OH-00007,FAIRPORT HARBOR,44077,LAKE,OH,"310,348.00","209,980.00","100,368.00","393,200.00","200,200.00","100,400.00","92,600.00"
2006,10557,10558,1656,OH-00007,GENEVA,44041,ASHTABULA,OH,"166,542.00","96,944.00","69,598.00","194,300.00","97,000.00","69,700.00","27,600.00"
2006,10557,10558,1656,OH-00007,GRAND RIVER,44045,LAKE,OH,"146,013.00","143,607.00","2,406.00",0.00,0.00,0.00,0.00
2006,10557,10558,1656,OH-00007,KINGSVILLE,44048,ASHTABULA,OH,"102,740.00","102,740.00",0.00,0.00,0.00,0.00,0.00
2006,10557,10558,1656,OH-00007,MADISON,44057,LAKE,OH,"40,139.00","26,547.00","13,592.00","9,300.00",0.00,"6,500.00","2,800.00"
2006,10557,10558,1656,OH-00007,MENTOR,44060,LAKE,OH,"83,434.00","61,294.00","22,140.00","181,300.00","61,600.00","19,100.00","100,600.00"
2006,10557,10558,1656,OH-00007,PAINESVILLE,44077,LAKE,OH,"1,594,073.00","1,450,483.00","143,590.00","1,034,100.00","933,300.00","56,200.00","44,600.00"
2006,10557,10558,1656,OH-00007,PERRY,44081,LAKE,OH,"83,594.00","46,141.00","37,453.00","10,000.00","10,000.00",0.00,0.00
2006,10557,10558,1656,OH-00007,WICKLIFFE,44092,LAKE,OH,"5,059.00","3,659.00","1,400.00","5,000.00","3,600.00","1,400.00",0.00
2006,10557,10558,1656,OH-00007,WILLOWICK,44095,LAKE,OH,"1,296.00",756.00,540.00,0.00,0.00,0.00,0.00
2006,10567,10568,1658,TX-00195,ANTHONY,79821,EL PASO,TX,"4,193.00","3,393.00",800.00,0.00,0.00,0.00,0.00
2006,10567,10568,1658,TX-00195,CANUTILLO,79835,EL PASO,TX,"641,365.00","305,395.00","335,970.00","278,700.00","123,600.00","116,000.00","39,100.00"
2006,10567,10568,1658,TX-00195,CLINT,79836,EL PASO,TX,"6,450.00",450.00,"6,000.00","15,000.00",500.00,"6,000.00","8,500.00"
2006,10567,10568,1658,TX-00195,EL PASO,79901,EL PASO,TX,"198,793.00","184,793.00","14,000.00","119,400.00","107,100.00","1,700.00","10,600.00"
2006,10567,10568,1658,TX-00195,EL PASO,79902,EL PASO,TX,"643,014.00","514,864.00","128,150.00","521,600.00","385,300.00","106,400.00","29,900.00"
2006,10567,10568,1658,TX-00195,EL PASO,79903,EL PASO,TX,"437,290.00","377,855.00","59,435.00","382,500.00","241,100.00","45,200.00","96,200.00"
2006,10567,10568,1658,TX-00195,EL PASO,79904,EL PASO,TX,"158,326.00","153,876.00","4,450.00","10,000.00","10,000.00",0.00,0.00
2006,10567,10568,1658,TX-00195,EL PASO,79905,EL PASO,TX,"78,230.00","73,310.00","4,920.00","29,400.00","24,700.00","3,600.00","1,100.00"
2006,10567,10568,1658,TX-00195,EL PASO,79907,EL PASO,TX,"98,290.00","95,090.00","3,200.00",0.00,0.00,0.00,0.00
2006,10567,10568,1658,TX-00195,EL PASO,79912,EL PASO,TX,"1,292,038.00","1,177,285.00","114,753.00","1,079,700.00","830,000.00","74,900.00","174,800.00"
2006,10567,10568,1658,TX-00195,EL PASO,79915,EL PASO,TX,"179,807.00","134,437.00","45,370.00","213,100.00","27,500.00","45,400.00","140,200.00"
2006,10567,10568,1658,TX-00195,EL PASO,79922,EL PASO,TX,"381,567.00","307,333.00","74,234.00","514,100.00","293,600.00","70,500.00","150,000.00"
2006,10567,10568,1658,TX-00195,EL PASO,79924,EL PASO,TX,"39,476.00","22,526.00","16,950.00","41,200.00","22,600.00","17,000.00","1,600.00"
2006,10567,10568,1658,TX-00195,EL PASO,79925,EL PASO,TX,"116,704.00","115,104.00","1,600.00","35,900.00","34,600.00",0.00,"1,300.00"
2006,10567,10568,1658,TX-00195,EL PASO,79930,EL PASO,TX,"77,386.00","63,521.00","13,865.00","41,700.00","40,300.00",0.00,"1,400.00"
2006,10567,10568,1658,TX-00195,EL PASO,79932,EL PASO,TX,"113,234.00","53,638.00","59,596.00","107,800.00",0.00,"59,600.00","48,200.00"
2006,10567,10568,1658,TX-00195,EL PASO,79935,EL PASO,TX,"22,375.00",675.00,"21,700.00","21,900.00",0.00,"21,700.00",200.00
2006,10567,10568,1658,TX-00195,EL PASO,79936,EL PASO,TX,"132,449.00","78,486.00","53,963.00","28,100.00","27,100.00",0.00,"1,000.00"
2006,10567,10568,1658,TX-00195,SAN ELIZARIO,79849,EL PASO,TX,"66,641.00","66,381.00",260.00,"36,800.00","34,600.00",300.00,"1,900.00"
2006,10567,10568,1658,TX-00195,SOCORRO,79927,EL PASO,TX,"40,270.00","40,270.00",0.00,0.00,0.00,0.00,0.00
2006,10567,10568,1658,TX-00195,VINTON,79821,EL PASO,TX,"192,035.00","101,725.00","90,310.00","25,000.00","7,700.00","5,000.00","12,300.00"
2006,10569,10570,,VA-00003,ALEXANDRIA,22301,ALEXANDRIA CITY,VA,"35,795.00","21,595.00","14,200.00","41,500.00","21,600.00","14,200.00","5,700.00"
2006,10569,10570,,VA-00003,ALEXANDRIA,22314,ALEXANDRIA CITY,VA,"1,483,260.00","279,311.00","1,203,949.00","1,485,200.00","154,900.00","716,600.00","613,700.00"
2006,10569,10570,,VA-00003,ALEXANDRIA,22303,FAIRFAX,VA,"81,197.00","71,366.00","9,831.00","87,800.00","36,700.00","7,800.00","43,300.00"
2006,10569,10570,,VA-00003,ALEXANDRIA,22306,FAIRFAX,VA,"25,170.00","22,970.00","2,200.00","25,200.00","23,000.00","2,200.00",0.00
2006,10569,10570,,VA-00003,ARLINGTON,22201,ARLINGTON,VA,"9,568.00","9,568.00",0.00,0.00,0.00,0.00,0.00
2006,10569,10570,,VA-00003,ARLINGTON,22204,ARLINGTON,VA,"7,113.00","5,613.00","1,500.00",0.00,0.00,0.00,0.00
2006,10569,10570,,VA-00003,ARLINGTON,22205,ARLINGTON,VA,"7,400.00",0.00,"7,400.00",0.00,0.00,0.00,0.00
2006,10597,10598,1659,NM-00004,ALAMOGORDO,88310,OTERO,NM,"99,734.00","94,344.00","5,390.00","104,700.00","82,900.00","5,400.00","16,400.00"
2006,10597,10598,1659,NM-00004,BOLES ACRES,88311,OTERO,NM,"3,115.00","3,115.00",0.00,0.00,0.00,0.00,0.00
2006,10597,10598,1659,NM-00004,CHAPARRAL,88021,DONA ANA,NM,"73,361.00","73,361.00",0.00,0.00,0.00,0.00,0.00
2006,10597,10598,1659,NM-00004,CLOUDCROFT,88317,OTERO,NM,"89,377.00","88,177.00","1,200.00","89,400.00","88,200.00","1,200.00",0.00
2006,10597,10598,1659,NM-00004,DONA ANA,88032,DONA ANA,NM,"12,909.00","12,909.00",0.00,0.00,0.00,0.00,0.00
2006,10597,10598,1659,NM-00004,GLENCOE,88324,LINCOLN,NM,0.00,0.00,0.00,"1,300.00",0.00,0.00,"1,300.00"
2006,10597,10598,1659,NM-00004,HATCH,87937,DONA ANA,NM,"745,617.00","424,874.00","320,743.00","595,900.00","261,000.00","257,300.00","77,600.00"
2006,10597,10598,1659,NM-00004,LA MESA,88044,DONA ANA,NM,"32,352.00","32,352.00",0.00,0.00,0.00,0.00,0.00
2006,10597,10598,1659,NM-00004,LAS CRUCES,88005,DONA ANA,NM,"4,118.00","3,918.00",200.00,0.00,0.00,0.00,0.00
2006,10597,10598,1659,NM-00004,LAS CRUCES,88007,DONA ANA,NM,"3,489.00","3,489.00",0.00,"3,500.00","3,500.00",0.00,0.00
2006,10597,10598,1659,NM-00004,RADIUM SPRINGS,88054,DONA ANA,NM,"3,913.00","3,913.00",0.00,"5,000.00","4,000.00",0.00,"1,000.00"
2006,10597,10598,1659,NM-00004,SALEM,87941,DONA ANA,NM,"16,710.00","16,710.00",0.00,0.00,0.00,0.00,0.00
2006,10597,10598,1659,NM-00004,TRUTH OR CONSEQUENCES,87901,SIERRA,NM,0.00,0.00,0.00,"5,000.00",0.00,0.00,"5,000.00"
2006,10610,10611,,MD-00005,FT WASHINGTON,20744,PRINCE GEORGES,MD,"5,355.00","5,355.00",0.00,0.00,0.00,0.00,0.00
2006,10610,10611,,MD-00005,LUSBY,20657,CALVERT,MD,"96,710.00","96,710.00",0.00,"96,800.00","96,800.00",0.00,0.00
2006,10610,10611,,MD-00005,PARK HALL,20667,SAINT MARYS,MD,"2,350.00","2,350.00",0.00,0.00,0.00,0.00,0.00
2006,10622,10623,,NC-00005,ATKINSON,28421,PENDER,NC,0.00,0.00,0.00,"5,000.00",0.00,0.00,"5,000.00"
2006,10622,10623,,NC-00005,BEAUFORT,28516,CARTERET,NC,0.00,0.00,0.00,"246,800.00",0.00,0.00,"246,800.00"
2006,10622,10623,,NC-00005,CHINQUAPIN,28521,DUPLIN,NC,"27,721.00","22,246.00","5,475.00",0.00,0.00,0.00,0.00
2006,10622,10623,,NC-00005,DEEP RUN,28525,LENOIR,NC,"19,000.00",0.00,"19,000.00","22,800.00",0.00,"19,000.00","3,800.00"
2006,10622,10623,,NC-00005,HAMPSTEAD,28443,PENDER,NC,"10,020.00",266.00,"9,754.00","9,800.00",0.00,"9,800.00",0.00
2006,10622,10623,,NC-00005,NEW BERN,28560,CRAVEN,NC,"1,856,107.00","1,826,107.00","30,000.00",0.00,0.00,0.00,0.00
2006,10622,10623,,NC-00005,PINK HILL,28572,LENOIR,NC,0.00,0.00,0.00,"79,900.00",0.00,0.00,"79,900.00"
2006,10622,10623,,NC-00005,ROSE HILL,28458,DUPLIN,NC,"5,560.00",0.00,"5,560.00",0.00,0.00,0.00,0.00
2006,10622,10623,,NC-00005,WALLACE,28466,DUPLIN,NC,"53,355.00","47,560.00","5,795.00",0.00,0.00,0.00,0.00
2006,10626,10627,,NM-00002,ALAMOGORDO,88310,OTERO,NM,"88,022.00","84,522.00","3,500.00","24,400.00","19,600.00","3,500.00","1,300.00"
2006,10626,10627,,NM-00002,CABALLO,87931,SIERRA,NM,"16,391.00","14,541.00","1,850.00",0.00,0.00,0.00,0.00
2005,10003,10004,,NC-00001,ROCKY POINT,28457,PENDER,NC,"132,626.00","132,626.00",0.00,"116,500.00",0.00,0.00,0.00
2005,10005,10006,,TX-00001,ANGLETON,77515,BRAZORIA,TX,"11,671.00","10,646.00","1,025.00","10,000.00",0.00,0.00,0.00
2005,10005,10006,,TX-00001,EL CAMPO,77437,WHARTON,TX,"108,620.00","73,607.00","35,013.00","39,100.00",0.00,0.00,0.00
2005,10005,10006,,TX-00001,MATAGORDA,77457,MATAGORDA,TX,"8,033.00","2,408.00","5,625.00","18,100.00",0.00,0.00,0.00
2005,10005,10006,,TX-00001,SEGUIN,78155,GUADALUPE,TX,"28,623.00","9,279.00","19,344.00","18,300.00",0.00,0.00,0.00
2005,10007,10008,1573,IN-00001,ALEXANDRIA,46001,MADISON,IN,"28,650.00",0.00,"28,650.00","114,700.00",0.00,0.00,0.00
2005,10007,10008,1573,IN-00001,ANDERSON,46012,MADISON,IN,"11,273.00","11,273.00",0.00,0.00,0.00,0.00,0.00
2005,10007,10008,1573,IN-00001,ANDERSON,46017,MADISON,IN,"46,935.00","46,935.00",0.00,0.00,0.00,0.00,0.00
2005,10007,10008,1573,IN-00001,AUSTIN,47102,SCOTT,IN,"713,016.00","713,016.00",0.00,"713,000.00","713,000.00",0.00,0.00
2005,10007,10008,1573,IN-00001,BEDFORD,47421,LAWRENCE,IN,"114,608.00","114,608.00",0.00,"27,000.00",0.00,0.00,0.00
2005,10007,10008,1573,IN-00001,BLOOMINGTON,47403,MONROE,IN,"38,583.00","12,615.00","25,968.00",0.00,0.00,0.00,0.00
2005,10007,10008,1573,IN-00001,COLUMBUS,47201,BARTHOLOMEW,IN,"49,043.00","42,592.00","6,451.00",0.00,0.00,0.00,0.00
2005,10007,10008,1573,IN-00001,CROTHERSVILLE,47229,JACKSON,IN,"43,999.00","27,799.00","16,200.00",0.00,0.00,0.00,0.00
2005,10007,10008,1573,IN-00001,CROWN POINT,46307,LAKE,IN,"207,792.00","207,792.00",0.00,0.00,0.00,0.00,0.00
2005,10007,10008,1573,IN-00001,DANVILLE,46122,HENDRICKS,IN,"33,168.00","33,168.00",0.00,0.00,0.00,0.00,0.00
2005,10007,10008,1573,IN-00001,DECKER,47524,KNOX,IN,"67,437.60","53,977.60","13,460.00",0.00,0.00,0.00,0.00
2005,10007,10008,1573,IN-00001,DOWAGIAC,49047,CASS,MI,0.00,0.00,0.00,"132,800.00",0.00,0.00,0.00
2005,10007,10008,1573,IN-00001,DUNKIRK,47336,JAY,IN,"20,972.00","18,772.00","2,200.00",0.00,0.00,0.00,0.00
2005,10007,10008,1573,IN-00001,EVANSVILLE,47713,VANDERBURGH,IN,"4,228.00","4,228.00",0.00,"7,100.00",0.00,0.00,0.00
2005,10007,10008,1573,IN-00001,FLORENCE,47020,SWITZERLAND,IN,"275,808.00","275,808.00",0.00,"277,900.00",0.00,0.00,0.00
2005,10007,10008,1573,IN-00001,FORT RITNER,47430,LAWRENCE,IN,"5,006.00","4,156.00",850.00,0.00,0.00,0.00,0.00
2005,10007,10008,1573,IN-00001,GARY,46402,LAKE,IN,"82,722.00","80,047.00","2,675.00",0.00,0.00,0.00,0.00
2005,10007,10008,1573,IN-00001,GARY,46408,LAKE,IN,"15,354.00","15,354.00",0.00,0.00,0.00,0.00,0.00
2005,10007,10008,1573,IN-00001,GARY,46409,LAKE,IN,"38,955.00","38,955.00",0.00,0.00,0.00,0.00,0.00
2005,10007,10008,1573,IN-00001,HARDINSBURG,47125,WASHINGTON,IN,"58,105.00","58,105.00",0.00,0.00,0.00,0.00,0.00
2005,10007,10008,1573,IN-00001,HARTFORD CITY,47348,BLACKFORD,IN,"90,124.00","76,409.00","13,715.00",0.00,0.00,0.00,0.00
2005,10007,10008,1573,IN-00001,HAZLETON,47640,GIBSON,IN,"4,118.00","4,118.00",0.00,0.00,0.00,0.00,0.00
2005,10007,10008,1573,IN-00001,INDIANAPOLIS,46218,MARION,IN,"24,567.00","23,567.00","1,000.00",0.00,0.00,0.00,0.00
2005,10007,10008,1573,IN-00001,INDIANAPOLIS,46220,MARION,IN,"5,700.00","5,700.00",0.00,0.00,0.00,0.00,0.00
2005,10007,10008,1573,IN-00001,INDIANAPOLIS,46256,MARION,IN,"23,049.00","22,299.00",750.00,0.00,0.00,0.00,0.00
