year,SBA Physical Declaration Number,SBA EIDL Declaration Number,FEMA Disaster Number,SBA Disaster Number,Damaged Property City Name,Damaged Property Zip Code,Damaged Property County/Parish Name,Damaged Property State Code,Total Verified Loss,Verified Loss Real Estate,Verified Loss Content,Total Approved Loan Amount,Approved Amount Real Estate,Approved Amount Content
2018,15622,15623,4382.0,CA-00288,SANTA ROSA,95401,Sonoma,CA,399506,385506,14000,204000,200000.0,4000.0
2018,15622,15623,4382.0,CA-00288,CLEARLAKE OAKS,95423,Lake,CA,192880,146050,46830,156600,105300.0,43000.0
2018,15622,15623,4382.0,CA-00288,LAKEPORT,95453,Lake,CA,201237,183157,18080,71750,41800.0,17500.0
2018,15622,15623,4382.0,CA-00288,LUCERNE,95458,Lake,CA,246330,189980,56350,199000,158300.0,40700.0
2018,15622,15623,4382.0,CA-00288,NICE,95464,Lake,CA,22352,14102,8250,22400,11400.0,8300.0
2018,15622,15623,4382.0,CA-00288,UKIAH,95485,Lake,CA,65774,50474,15300,15300,0.0,15300.0
2018,15622,15623,4382.0,CA-00288,UPPER LAKE,95485,Lake,CA,2771557,2104707,666850,1455500,821200.0,221700.0
2018,15622,15623,4382.0,CA-00288,WITTER SPRINGS,95493,Lake,CA,33420,0,33420,33500,0.0,33500.0
2018,15622,15623,4382.0,CA-00288,REDDING,96001,Shasta,CA,30652964,25831650,4821314,10928400,8672300.0,1746600.0
2018,15622,15623,4382.0,CA-00288,REDDING,96002,Shasta,CA,16153,16153,0,11000,11000.0,0.0
2018,15622,15623,4382.0,CA-00288,REDDING,96003,Shasta,CA,15182263,12455172,2727091,5543800,4444800.0,792100.0
2018,15622,15623,4382.0,CA-00288,ANDERSON,96007,Shasta,CA,32994,20454,12540,33204,20600.0,12600.0
2018,15622,15623,4382.0,CA-00288,SHASTA LAKE,96019,Shasta,CA,12120,12120,0,12120,12200.0,0.0
2018,15622,15623,4382.0,CA-00288,FRENCH GULCH,96033,Shasta,CA,1411494,1138233,273261,684500,501900.0,171900.0
2018,15622,15623,4382.0,CA-00288,IGO,96047,Shasta,CA,388052,336052,52000,240000,200000.0,40000.0
2018,15622,15623,4382.0,CA-00288,LAKEHEAD,96051,Shasta,CA,154903,131903,23000,110800,132000.0,23000.0
2018,15622,15623,4382.0,CA-00288,SHASTA,96087,Shasta,CA,8112421,6560516,1551905,3183600,2503400.0,527900.0
2018,15622,15623,4382.0,CA-00288,WHISKEYTOWN,96095,Shasta,CA,11700,0,11700,11800,0.0,11800.0
2018,15626,15627,,NE-00071,PENDER,68047,Cuming,NE,4583,4583,0,4600,4600.0,0.0
2018,15626,15627,,NE-00071,PENDER,68047,Thurston,NE,138934,82056,56878,111600,57900.0,58900.0
2018,15626,15627,,NE-00071,HOSKINS,68740,Wayne,NE,12260,11060,1200,2300,1100.0,1200.0
2018,15640,15641,,CA-00289,ALPINE,91901,San Diego,CA,1149983,950308,199675,423700,383700.0,40000.0
2018,15642,15643,,NM-00062,SANTA FE,87501,Santa Fe,NM,42649,36559,6090,41600,35400.0,6200.0
2018,15642,15643,,NM-00062,SANTA FE,87505,Santa Fe,NM,434980,329780,105200,393400,292800.0,99400.0
2018,15642,15643,,NM-00062,SANTA FE,87506,Santa Fe,NM,31374,29374,2000,31400,29400.0,2000.0
2018,15642,15643,,NM-00062,SANTA FE,87507,Santa Fe,NM,684916,515876,169040,577200,483000.0,94200.0
2018,15644,15645,,CO-00100,WESTMINSTER,80031,Adams,CO,9570,0,9570,9600,0.0,9600.0
2018,15644,15645,,CO-00100,DENVER,80234,Adams,CO,29530,0,29530,29600,0.0,29600.0
2018,15644,15645,,CO-00100,WESTMINSTER,80234,Adams,CO,151470,0,151470,151300,0.0,151300.0
2018,15673,15674,,MN-00062,BALATON,56115,Lyon,MN,18887,15687,3200,18900,15700.0,3200.0
2018,15673,15674,,MN-00062,SLAYTON,56172,Murray,MN,13814,13814,0,12900,12900.0,0.0
2018,15673,15674,,MN-00062,TRACY,56175,Lyon,MN,581596,393541,188055,486300,325100.0,167400.0
2018,15673,15674,,MN-00062,TRACY,56175,Murray,MN,62959,53559,9400,53000,10000.0,5000.0
2018,15673,15674,,MN-00062,MARSHALL,56258,Lyon,MN,121439,79989,41450,92600,51100.0,41500.0
2018,15673,15674,,MN-00062,REDWOOD FALLS,56283,Redwood,MN,125745,103695,22050,125900,130000.0,21900.0
2018,15673,15674,,MN-00062,WABASSO,56293,Redwood,MN,328592,254702,73890,268900,174100.0,56200.0
2018,15682,15683,,MI-00065,ATLANTIC MINE,49905,Houghton,MI,19714,9214,10500,15800,9300.0,6500.0
2018,15682,15683,,MI-00065,CALUMET,49913,Houghton,MI,5867,5867,0,5900,5900.0,0.0
2018,15682,15683,,MI-00065,CHASSELL,49916,Houghton,MI,59409,51659,7750,59500,59600.0,7800.0
2018,15682,15683,,MI-00065,Dollar Bay,49922,Houghton,MI,54161,41261,12900,47300,34400.0,12900.0
2018,15682,15683,,MI-00065,HANCOCK,49930,Houghton,MI,287984,199204,88780,119000,185000.0,47200.0
2018,15682,15683,,MI-00065,HOUGHTON,49931,Houghton,MI,139457,92103,47354,138100,90700.0,47400.0
2018,15682,15683,,MI-00065,HUBBELL,49934,Houghton,MI,11714,6719,4995,7500,2500.0,5000.0
2018,15692,15693,,KS-00119,Manhattan,66502,Riley,KS,24216,6366,17850,24300,6400.0,17900.0
2018,15692,15693,,KS-00119,MANHATTAN,66503,Riley,KS,25061,24761,300,25000,24800.0,200.0
